4932411N23Rik,unnamed (+122536),
4932438A13Rik,"unnamed (-65923), unnamed (-27343)",
4933400A11Rik,unnamed (-13544),
4933402D24Rik,unnamed (-88746),
4933402J07Rik,"unnamed (+99739), unnamed (+152404)",
4933402N22Rik,unnamed (+61571),
4933405L10Rik,unnamed (-57),
4933409G03Rik,"unnamed (-50943), unnamed (-49713)",
4933412E24Rik,"unnamed (-80784), unnamed (-49523), unnamed (+175791)",
4933413G19Rik,unnamed (-240),
4933415A04Rik,unnamed (-27100),
4933415F23Rik,unnamed (-86136),
5730480H06Rik,unnamed (-124),
5730507C01Rik,unnamed (+95691),
5730508B09Rik,unnamed (-440854),
5730522E02Rik,unnamed (+354643),
6030419C18Rik,unnamed (-11502),
6430573F11Rik,unnamed (+154561),
6720489N17Rik,unnamed (-197),
9030612E09Rik,"unnamed (+1951), unnamed (+13753)",
9030617O03Rik,unnamed (+63196),
9130409I23Rik,unnamed (+10839),
9230102O04Rik,"unnamed (-42474), unnamed (-22383), unnamed (-12202)",
9330182O14Rik,unnamed (+26194),
9430015G10Rik,unnamed (-26493),
9630041A04Rik,unnamed (+106995),
9830107B12Rik,unnamed (+26434),
A130051J06Rik,unnamed (-38113),
A1bg,"unnamed (-234415), unnamed (-232449), unnamed (-218091), unnamed (-206961), unnamed (+15843)",
A230072I06Rik,unnamed (-173037),
A330070K13Rik,"unnamed (-238875), unnamed (-229715)",
A3galt2,"unnamed (-47801), unnamed (-22056)",
A4galt,unnamed (+28065),
A730061H03Rik,unnamed (+622),
A830005F24Rik,unnamed (+13),
A830018L16Rik,"unnamed (+153713), unnamed (+360505)",
A930004D18Rik,"unnamed (+5677), unnamed (+10093)",
A930009A15Rik,unnamed (-76302),
AI314180,"unnamed (+1109), unnamed (+18889)",
AI429214,"unnamed (+59), unnamed (+167088)",
AI593442,"unnamed (-96981), unnamed (+183797)",
AU019823,unnamed (+50),
AW146154,unnamed (+34),
AW209491,unnamed (-222),
Aaas,unnamed (-31),
Aagab,"unnamed (+56393), unnamed (+60812)",
Aak1,unnamed (+390),
Aanat,unnamed (-1014),
Aard,unnamed (+120944),
Aasdh,"unnamed (-18196), unnamed (+142019), unnamed (+142860)",
Aatk,unnamed (-18352),
Abca15,unnamed (-823),
Abca4,unnamed (+96563),
Abca7,unnamed (-537),
Abca8a,unnamed (+41222),
Abca8b,unnamed (-48),
Abcb5,unnamed (-18942),
Abcb8,unnamed (+1074),
Abcc12,"unnamed (-6180), unnamed (+190573), unnamed (+192842), unnamed (+306716)",
Abcc4,"unnamed (-57826), unnamed (+60)",
Abcc6,unnamed (+16742),
Abcc9,unnamed (+88),
Abcd3,unnamed (-44029),
Abce1,unnamed (+33071),
Abcf2,unnamed (-221),
Abcg1,"unnamed (-45968), unnamed (+8539), unnamed (+12898), unnamed (+14018)",
Abhd11,unnamed (-391),
Abhd17c,unnamed (+8436),
Abhd2,unnamed (+37319),
Abhd4,unnamed (0),
Abi1,unnamed (+53760),
Abi2,unnamed (-376),
Abl2,unnamed (-14801),
Ablim1,unnamed (-61013),
Abr,"unnamed (-56926), unnamed (+43321)",
Abra,unnamed (+118084),
Abraxas1,unnamed (-5196),
Abraxas2,unnamed (+28230),
Abt1,"unnamed (-8793), unnamed (-7595)",
Abtb2,"unnamed (+20430), unnamed (+32368), unnamed (+34048), unnamed (+43470), unnamed (+63621)",
Acaa1a,unnamed (+114),
Acaa2,unnamed (-71801),
Acan,"unnamed (-62165), unnamed (-21488)",
Acap2,unnamed (-115),
Acbd5,unnamed (+356),
Accs,unnamed (+62),
Acer2,unnamed (+115132),
Ackr3,"unnamed (+27840), unnamed (+28223), unnamed (+75367), unnamed (+149665)",
Acnat1,unnamed (-5198),
Acot1,unnamed (+11308),
Acot11,unnamed (-43068),
Acot7,unnamed (+20261),
Acox3,unnamed (+26586),
Acoxl,unnamed (+54520),
Acp7,unnamed (-3342),
Acpp,unnamed (+33259),
Acsf3,unnamed (-73),
Acsl1,unnamed (-44493),
Acsl3,unnamed (-8394),
Acsl4,unnamed (-3288),
Acsl5,unnamed (+18271),
Acsm4,unnamed (-9732),
Acss3,unnamed (+102138),
Acta1,unnamed (+3310),
Actbl2,"unnamed (-417902), unnamed (-144074), unnamed (-43987), unnamed (-19087)",
Actg1,"unnamed (+40330), unnamed (+40861)",
Actn1,"unnamed (-286), unnamed (+530)",
Actn4,"unnamed (+5368), unnamed (+13415), unnamed (+32680)",
Actr10,"unnamed (-29819), unnamed (-26866)",
Actr2,unnamed (-20154),
Actr3,unnamed (-294),
Actr3b,unnamed (+120366),
Actrt2,"unnamed (-73438), unnamed (-59631), unnamed (+15175)",
Actrt3,"unnamed (+82917), unnamed (+101475), unnamed (+208690)",
Acvr1,unnamed (+33133),
Acvr2a,"unnamed (-495471), unnamed (-398975), unnamed (-293252)",
Acvrl1,"unnamed (+15096), unnamed (+17023)",
Adam11,unnamed (+16835),
Adam12,"unnamed (-38678), unnamed (+201622)",
Adam23,"unnamed (-22700), unnamed (+18749), unnamed (+107399)",
Adam29,unnamed (+244132),
Adam30,unnamed (-65617),
Adam34,unnamed (-444107),
Adamts12,"unnamed (+33524), unnamed (+122056)",
Adamts14,unnamed (-2633),
Adamts15,"unnamed (+87825), unnamed (+179821)",
Adamts16,"unnamed (+17852), unnamed (+62452)",
Adamts17,"unnamed (-23833), unnamed (-4173), unnamed (+99518), unnamed (+123169)",
Adamts18,unnamed (+10523),
Adamts19,unnamed (-85127),
Adamts2,unnamed (+22888),
Adamts20,"unnamed (-57015), unnamed (+237532), unnamed (+378706)",
Adamts3,unnamed (+38350),
Adamts5,unnamed (+13385),
Adamts6,unnamed (+222744),
Adamts8,unnamed (+43446),
Adamts9,"unnamed (-427456), unnamed (-276288), unnamed (-165519), unnamed (-72297), unnamed (-40199)",
Adamtsl1,"unnamed (-221901), unnamed (-215585), unnamed (-152357), unnamed (-343), unnamed (+66)",
Adamtsl3,unnamed (+104190),
Adar,unnamed (-83027),
Adarb1,unnamed (-31388),
Adck1,unnamed (+66),
Adcy1,unnamed (-139461),
Adcy2,unnamed (-208610),
Adcy4,unnamed (+782),
Adcy8,unnamed (-89992),
Adcyap1,unnamed (+364145),
Adgra2,unnamed (-1467),
Adgra3,"unnamed (-137277), unnamed (+1331)",
Adgrb3,unnamed (+14335),
Adgrd1,unnamed (+27577),
Adgrg6,unnamed (+153769),
Adgrl2,"unnamed (-360421), unnamed (-162578), unnamed (-134397), unnamed (-36507), unnamed (-35930), unnamed (+159069), unnamed (+322501), unnamed (+341622), unnamed (+429319)",
Adgrl3,"unnamed (-280822), unnamed (-120855), unnamed (-91092), unnamed (-46299), unnamed (+95935), unnamed (+234390), unnamed (+235659), unnamed (+372862)",
Adgrl4,unnamed (-105061),
Adgrv1,unnamed (+213092),
Adhfe1,"unnamed (+16688), unnamed (+17289)",
Adipor2,unnamed (-1203),
Adk,"unnamed (+11903), unnamed (+97324), unnamed (+200103)",
Ado,unnamed (-95497),
Adprhl2,unnamed (+7262),
Adra1b,unnamed (-194227),
Adrb1,unnamed (+27086),
Adrb2,unnamed (+42661),
Adrm1,unnamed (+32),
Adtrp,unnamed (-82429),
Afap1,unnamed (+99572),
Afap1l1,unnamed (+9784),
Aff1,unnamed (+67583),
Aff3,"unnamed (+54869), unnamed (+156530)",
Aftph,unnamed (+87596),
Agap1,unnamed (+122461),
Agbl3,"unnamed (-88651), unnamed (-53700)",
Agfg1,unnamed (-30764),
Ago2,unnamed (-118932),
Agpat4,"unnamed (-152), unnamed (+519), unnamed (+43769), unnamed (+68299)",
Agps,unnamed (-46057),
Agtr1a,unnamed (-63983),
Ahctf1,unnamed (-102),
Ahcyl2,unnamed (+46971),
Ahdc1,"unnamed (-5933), unnamed (+2635), unnamed (+33495)",
Ahi1,unnamed (-46020),
Ahnak2,unnamed (+2133),
Ahsg,unnamed (-10930),
Aida,unnamed (+2303),
Ak1,unnamed (-8558),
Ak3,unnamed (+1456),
Ak4,unnamed (+20886),
Ak8,unnamed (+52444),
Ak9,unnamed (+146),
Akain1,unnamed (-22036),
Akap10,unnamed (-41724),
Akap11,unnamed (-300),
Akap12,"unnamed (-142054), unnamed (-141649), unnamed (-137482), unnamed (-55812)",
Akap4,unnamed (+79614),
Akap6,"unnamed (-95669), unnamed (-94827), unnamed (+40245), unnamed (+136146)",
Akirin2,"unnamed (-179373), unnamed (-143475), unnamed (-93894), unnamed (+690)",
Akna,unnamed (-34209),
Aknad1,unnamed (-417),
Akr1b3,unnamed (-16389),
Akr1c19,unnamed (+16784),
Akr1d1,unnamed (+132935),
Akr1e1,"unnamed (-402904), unnamed (-162388)",
Aktip,unnamed (-52293),
Alcam,unnamed (+821),
Aldh1a2,unnamed (+26487),
Aldh1a3,"unnamed (-76785), unnamed (-24702)",
Aldh3a2,unnamed (-17369),
Aldoa,unnamed (-10092),
Aldoart1,"unnamed (-94105), unnamed (+202085)",
Alg3,unnamed (+19),
Alk,unnamed (+343384),
Alkal1,unnamed (+47164),
Alkbh8,unnamed (-144),
Alox5ap,"unnamed (+14553), unnamed (+55892)",
Aloxe3,unnamed (-1221),
Alpk1,unnamed (+300),
Alpk2,"unnamed (+45121), unnamed (+218081)",
Alppl2,"unnamed (+54138), unnamed (+132327)",
Alyref2,unnamed (-41),
Amer2,unnamed (+111782),
Amfr,unnamed (+43497),
Amotl1,"unnamed (-27767), unnamed (-3), unnamed (+29164)",
Amotl2,unnamed (+34),
Amph,"unnamed (-80068), unnamed (-72879)",
Amy2a5,"unnamed (+178023), unnamed (+319863)",
Anapc10,unnamed (+156693),
Anapc13,"unnamed (+17728), unnamed (+19089)",
Anapc15-ps,unnamed (-56708),
Anapc4,unnamed (+70759),
Anapc5,unnamed (-134),
Angel2,unnamed (+16093),
Angpt1,"unnamed (+69971), unnamed (+85140)",
Angpt2,"unnamed (-40951), unnamed (+12922), unnamed (+50681)",
Angptl1,unnamed (+197),
Angptl2,unnamed (-43),
Angptl3,unnamed (+26973),
Ank,"unnamed (-62382), unnamed (+19339)",
Ank3,"unnamed (+13048), unnamed (+162312)",
Ankdd1a,unnamed (-3978),
Ankef1,unnamed (-46229),
Ankfn1,unnamed (-34252),
Ankfy1,unnamed (+271),
Ankrd1,"unnamed (-94812), unnamed (-87917)",
Ankrd11,unnamed (-394),
Ankrd12,unnamed (+15444),
Ankrd13b,unnamed (+4208),
Ankrd13d,unnamed (-81),
Ankrd22,unnamed (+57),
Ankrd26,unnamed (-266419),
Ankrd29,unnamed (-601),
Ankrd35,unnamed (-6452),
Ankrd40,unnamed (-54),
Ankrd42,unnamed (+108),
Ankrd44,"unnamed (+74609), unnamed (+110724)",
Ankrd45,"unnamed (+40893), unnamed (+53220)",
Ankrd46,unnamed (+73794),
Ankrd50,"unnamed (-148773), unnamed (+147544), unnamed (+252051), unnamed (+263643), unnamed (+356068)",
Ankrd54,unnamed (-14),
Ankrd55,"unnamed (-13251), unnamed (+37603)",
Ankrd6,unnamed (-13549),
Anks1b,"unnamed (-345147), unnamed (-143734), unnamed (+112316), unnamed (+171049)",
Ano1,unnamed (+47973),
Ano3,unnamed (+623),
Anp32a,unnamed (+94637),
Anpep,unnamed (+13),
Antxr1,unnamed (+166),
Anxa2,"unnamed (+5410), unnamed (+13972)",
Aox2,unnamed (+13964),
Aox4,unnamed (+25168),
Ap1ar,unnamed (-149),
Ap1g1,unnamed (0),
Ap3d1,unnamed (-120),
Ap3m2,unnamed (-2554),
Ap4e1,unnamed (-944),
Ap5m1,unnamed (-162838),
Ap5z1,unnamed (-15751),
Apbb1ip,unnamed (-29214),
Apbb2,"unnamed (+15296), unnamed (+24142), unnamed (+35445), unnamed (+81560), unnamed (+89984), unnamed (+94363)",
Apc,unnamed (-61285),
Apcdd1,unnamed (+18698),
Api5,"unnamed (-473590), unnamed (-411043), unnamed (-299447)",
Apip,unnamed (+38267),
Apob,"unnamed (-45024), unnamed (+13361)",
Apobec2,unnamed (-4976),
Apobec4,"unnamed (-59694), unnamed (-12405)",
Apod,unnamed (-20188),
Apol7a,"unnamed (+31850), unnamed (+40355)",
App,"unnamed (+26382), unnamed (+39970), unnamed (+44457), unnamed (+45189), unnamed (+45769), unnamed (+74059), unnamed (+132203), unnamed (+157935)",
Aptx,unnamed (+197),
Aqp11,unnamed (+115),
Aqp6,unnamed (+6375),
Aqp9,unnamed (+33589),
Arf2,unnamed (-324),
Arfgap2,unnamed (+17778),
Arfgef2,unnamed (-11858),
Arglu1,"unnamed (-448919), unnamed (-275539), unnamed (-257441)",
Arhgap10,unnamed (+272364),
Arhgap15,unnamed (+411587),
Arhgap17,unnamed (-201),
Arhgap19,unnamed (+5721),
Arhgap21,"unnamed (+268326), unnamed (+312617)",
Arhgap23,unnamed (-9513),
Arhgap24,"unnamed (-146433), unnamed (-52992)",
Arhgap26,"unnamed (-11609), unnamed (+16119), unnamed (+101606)",
Arhgap27,unnamed (+1572),
Arhgap28,"unnamed (-219), unnamed (+4190), unnamed (+7864), unnamed (+15134), unnamed (+53068)",
Arhgap29,unnamed (-61666),
Arhgap31,unnamed (+33606),
Arhgap42,"unnamed (-293150), unnamed (-51832), unnamed (+95777), unnamed (+117463)",
Arhgap5,unnamed (-90869),
Arhgef1,unnamed (+1333),
Arhgef10l,"unnamed (-9085), unnamed (+165435)",
Arhgef16,"unnamed (-122764), unnamed (-86953), unnamed (-33069), unnamed (-13342)",
Arhgef17,unnamed (+12143),
Arhgef2,unnamed (-13618),
Arhgef26,"unnamed (-110590), unnamed (+56351)",
Arhgef28,"unnamed (-272), unnamed (+19448)",
Arhgef3,unnamed (-62767),
Arhgef33,unnamed (+38000),
Arhgef38,unnamed (-154),
Arhgef7,unnamed (+46696),
Arid1a,unnamed (-909),
Arid1b,"unnamed (-119178), unnamed (-87603), unnamed (-86760), unnamed (+22930), unnamed (+143954)",
Arid2,"unnamed (-3506), unnamed (-1683)",
Arid3b,"unnamed (+1871), unnamed (+33368)",
Arid4a,unnamed (-309),
Arid5b,"unnamed (-117609), unnamed (-75987), unnamed (-75069), unnamed (-1577), unnamed (+2071)",
Arl14ep,"unnamed (+117589), unnamed (+129277)",
Arl4a,unnamed (+430561),
Arl4c,"unnamed (-107697), unnamed (-23160), unnamed (+3073)",
Arl4d,unnamed (-7184),
Arl5a,unnamed (-21578),
Arl6,unnamed (+174),
Arl6ip5,unnamed (+29),
Arl8b,unnamed (-28),
Armc4,unnamed (-141597),
Armc9,unnamed (-4),
Armcx4,unnamed (-1379),
Arnt,unnamed (+16241),
Arnt2,"unnamed (+387), unnamed (+73687)",
Arrb1,unnamed (+12238),
Arrdc3,"unnamed (-173510), unnamed (-1523), unnamed (-55), unnamed (+2184), unnamed (+350880)",
Arrdc4,unnamed (+31646),
Arsb,"unnamed (+58862), unnamed (+67769), unnamed (+130727)",
Arsg,unnamed (-360),
Arsj,"unnamed (-37341), unnamed (+15763)",
Artn,"unnamed (-43491), unnamed (+211)",
Asah2,unnamed (-127757),
Asap1,"unnamed (+67182), unnamed (+67667), unnamed (+156311)",
Asb18,unnamed (-46205),
Asb4,unnamed (+37894),
Ascc1,"unnamed (+22372), unnamed (+24455)",
Ascl3,unnamed (-8485),
Asf1a,"unnamed (-77551), unnamed (-999)",
Asgr1,unnamed (+15506),
Asgr2,unnamed (-17791),
Asns,unnamed (-49080),
Asph,unnamed (+1089),
Asxl1,"unnamed (+1840), unnamed (+68953)",
Asxl2,unnamed (-249),
Asxl3,"unnamed (-1573), unnamed (+72501)",
Ate1,"unnamed (+63580), unnamed (+92739)",
Atf1,unnamed (-84299),
Atf2,unnamed (-8030),
Atf5,unnamed (-8414),
Atf6,"unnamed (+25), unnamed (+58205)",
Atf6b,unnamed (-5606),
Atf7ip,"unnamed (-50907), unnamed (-50083), unnamed (-173), unnamed (+14039)",
Atg16l2,unnamed (+15644),
Atg4c,unnamed (-135),
Atg5,unnamed (+24135),
Atg7,unnamed (+82992),
Atl2,"unnamed (-65369), unnamed (-23909)",
Atn1,unnamed (-2533),
Atoh1,unnamed (+53685),
Atoh8,unnamed (+18635),
Atp10a,unnamed (-31453),
Atp11b,"unnamed (-480635), unnamed (-435980), unnamed (-435448), unnamed (-391868), unnamed (-391186)",
Atp1a1,unnamed (-65),
Atp23,"unnamed (+31531), unnamed (+78483)",
Atp2a2,unnamed (-8581),
Atp2b1,"unnamed (-371563), unnamed (-230766), unnamed (-203374), unnamed (-166059), unnamed (-114709), unnamed (-95543), unnamed (+57159)",
Atp2b2,unnamed (+82131),
Atp2c1,unnamed (+14136),
Atp5g2,unnamed (-53),
Atp5g3,"unnamed (-276897), unnamed (-155483)",
Atp5j,"unnamed (-164867), unnamed (-158600), unnamed (-150838), unnamed (-119609), unnamed (-84591)",
Atp5o,"unnamed (+24429), unnamed (+31008), unnamed (+48969)",
Atp6ap1l,"unnamed (+122970), unnamed (+383538), unnamed (+407406)",
Atp6v0a4,unnamed (-11233),
Atp6v0c,unnamed (-139),
Atp6v0d1,unnamed (-24),
Atp6v0d2,unnamed (+21324),
Atp6v0e,"unnamed (-25478), unnamed (+17485)",
Atp6v1a,unnamed (+12639),
Atp6v1c2,unnamed (+6082),
Atp6v1d,unnamed (-24),
Atp6v1e1,unnamed (+179),
Atp8a2,"unnamed (+78151), unnamed (+126756), unnamed (+143900), unnamed (+146362), unnamed (+189121)",
Atp8b1,"unnamed (-109035), unnamed (-24058), unnamed (+26512)",
Atp8b5,unnamed (-77179),
Atp9b,unnamed (-37),
Atpaf2,unnamed (+23724),
Atraid,unnamed (+406),
Atrx,"unnamed (-59), unnamed (+34376)",
Atxn1,"unnamed (-104), unnamed (+4373), unnamed (+14517)",
Atxn2l,unnamed (-317),
Atxn7l1,unnamed (-16225),
Atxn7l2,unnamed (+754),
Atxn7l3b,"unnamed (-413321), unnamed (-123647)",
Aurkaip1,unnamed (+202),
Aurkb,unnamed (-4633),
Aurkc,"unnamed (-125459), unnamed (-65767)",
Aven,unnamed (-2241),
Avl9,unnamed (+167),
Axin2,"unnamed (-2706), unnamed (+569), unnamed (+2693)",
Azin1,"unnamed (+893), unnamed (+61896)",
Azin2,unnamed (-96),
B230219D22Rik,unnamed (+653),
B230307C23Rik,unnamed (+9),
B3galnt1,unnamed (+83229),
B3galt2,"unnamed (-136722), unnamed (+3772)",
B3gat1,unnamed (-227425),
B3gnt2,unnamed (+118021),
B3gnt7,unnamed (-64039),
B430305J03Rik,unnamed (+2090),
B4galnt3,"unnamed (-8417), unnamed (+39466)",
B4galt1,unnamed (+103),
B4galt4,"unnamed (+873), unnamed (+11639)",
B9d2,unnamed (-287),
BC005561,unnamed (+1418),
BC026585,unnamed (-10863),
BC034090,"unnamed (-48634), unnamed (-47908), unnamed (+2816)",
BC035947,unnamed (-55850),
BC048403,unnamed (+145874),
BC048679,unnamed (-25338),
BC049352,unnamed (-6302),
BC051665,"unnamed (+47800), unnamed (+62574)",
BC052040,unnamed (-213861),
BC067074,"unnamed (+44287), unnamed (+57657)",
BC106179,"unnamed (-70723), unnamed (-28568)",
Bach2,"unnamed (-42143), unnamed (+28066), unnamed (+64468), unnamed (+65067), unnamed (+108867)",
Bad,unnamed (+10741),
Bag4,unnamed (-238),
Bag6,unnamed (-115),
Bahcc1,"unnamed (-12646), unnamed (-5183), unnamed (-3919), unnamed (-1359), unnamed (+10647)",
Banp,unnamed (+151928),
Bard1,unnamed (-26),
Basp1,"unnamed (-46813), unnamed (-32202)",
Bbc3,unnamed (-9759),
Bbox1,unnamed (+125795),
Bbs1,unnamed (+27),
Bbs4,unnamed (-15),
Bbs9,"unnamed (-65), unnamed (+290130)",
Bbx,unnamed (+243019),
Bcap29,unnamed (-413),
Bcar3,unnamed (+98448),
Bcas1,unnamed (+15782),
Bcas2,unnamed (+27318),
Bcas3,"unnamed (+202724), unnamed (+224624)",
Bcat1,"unnamed (+87015), unnamed (+103500), unnamed (+129139), unnamed (+213853)",
Bche,"unnamed (-193646), unnamed (+186)",
Bckdhb,"unnamed (+125931), unnamed (+146505), unnamed (+185149), unnamed (+483466)",
Bcl10,unnamed (-69767),
Bcl11a,"unnamed (+172411), unnamed (+312581), unnamed (+349315)",
Bcl11b,"unnamed (+4744), unnamed (+30470), unnamed (+51124), unnamed (+113635), unnamed (+190443)",
Bcl2,"unnamed (+115896), unnamed (+176387), unnamed (+190932)",
Bcl2l11,unnamed (+213726),
Bcl2l14,"unnamed (-66343), unnamed (+18217), unnamed (+43582)",
Bcl6,unnamed (+147),
Bcl7a,unnamed (+127),
Bcl9,unnamed (-11359),
Bcl9l,"unnamed (-8578), unnamed (+7729)",
Bcor,"unnamed (-52967), unnamed (-48150)",
Bcr,unnamed (+2189),
Bdnf,unnamed (+17674),
Bdp1,unnamed (-70),
Bend3,"unnamed (-108482), unnamed (-37668), unnamed (-475)",
Bend4,unnamed (-54344),
Bend5,"unnamed (-65076), unnamed (-63)",
Bex4,unnamed (-23453),
Bex6,unnamed (+14494),
Bfsp1,unnamed (+28678),
Bhlha15,unnamed (-6172),
Bhlhb9,unnamed (+22948),
Bhlhe40,unnamed (+8009),
Bicc1,unnamed (+45171),
Bicra,unnamed (-4160),
Bicral,unnamed (-26830),
Birc3,unnamed (-29427),
Birc5,unnamed (-4183),
Blm,unnamed (-19306),
Blvrb,unnamed (+21),
Bmf,"unnamed (-116), unnamed (+5071)",
Bmi1,unnamed (-162),
Bmp2,"unnamed (+83442), unnamed (+140835)",
Bmp3,"unnamed (-121394), unnamed (+24690), unnamed (+86265)",
Bmp4,"unnamed (+4607), unnamed (+5285)",
Bmp5,"unnamed (-25), unnamed (+3652), unnamed (+95163)",
Bmp6,"unnamed (+2815), unnamed (+31073)",
Bmp7,"unnamed (+5233), unnamed (+93924)",
Bmp8a,unnamed (-59125),
Bmper,"unnamed (-210611), unnamed (-139135), unnamed (-96723), unnamed (-71966), unnamed (-34798), unnamed (+126767), unnamed (+140246), unnamed (+140657), unnamed (+249548)",
Bmpr1b,"unnamed (-117159), unnamed (-81866), unnamed (+33816), unnamed (+54354), unnamed (+62055), unnamed (+203416)",
Bnc2,"unnamed (-93180), unnamed (+371942)",
Bnip2,unnamed (-1663),
Boc,"unnamed (-73978), unnamed (-57313), unnamed (-6538), unnamed (+64049), unnamed (+74007), unnamed (+78233)",
Bod1,unnamed (-42191),
Borcs5,unnamed (+8297),
Bpgm,"unnamed (+351), unnamed (+17357), unnamed (+39852)",
Bphl,unnamed (+1293),
Bpifa2,unnamed (-12231),
Brd2,"unnamed (+363), unnamed (+2751)",
Brd7,"unnamed (-69431), unnamed (-61260)",
Bricd5,unnamed (+937),
Brinp2,"unnamed (+142303), unnamed (+168469)",
Brinp3,"unnamed (+206029), unnamed (+349594)",
Brip1,"unnamed (+33569), unnamed (+42050)",
Brms1l,unnamed (-217),
Brwd1,unnamed (+875),
Bspry,unnamed (-283),
Btaf1,unnamed (+356),
Btbd10,unnamed (+73628),
Btbd16,"unnamed (-86131), unnamed (-79853)",
Btbd19,unnamed (+5021),
Btbd3,"unnamed (-338748), unnamed (+103830), unnamed (+134205), unnamed (+488698)",
Btg1,"unnamed (+1412), unnamed (+8735), unnamed (+95180)",
Btg3,unnamed (+29742),
Btla,unnamed (+20931),
Btn1a1,unnamed (+19603),
Btnl9,unnamed (-2696),
Bub3,unnamed (+49822),
Bud13,unnamed (-137),
Bves,"unnamed (-242), unnamed (+35132)",
C1d,"unnamed (+202920), unnamed (+244025)",
C1galt1,"unnamed (+154514), unnamed (+165538)",
C1ql1,unnamed (+9654),
C1qtnf6,unnamed (+15022),
C2cd4a,"unnamed (-56), unnamed (+14207), unnamed (+18462)",
C2cd4b,unnamed (-47748),
C2cd4d,unnamed (+50),
C77080,unnamed (+21639),
C87436,"unnamed (+21451), unnamed (+41836)",
Caap1,unnamed (-144),
Cab39,unnamed (+42762),
Cabyr,unnamed (+44149),
Cacfd1,unnamed (+219),
Cacna1c,unnamed (-1368),
Cacna1e,unnamed (+37429),
Cacna1h,unnamed (+19899),
Cacna2d1,unnamed (+231155),
